#OG_name	protein_names
OG_1	A0A2K3DNG6_CHLRE A0A2K1KW76_PHYPA USO1_HUMAN GOGC6_ARATH A7RSQ0_NEMVE A7T7T5_NEMVE H3H5P8_PHYRM H3H0H4_PHYRM Q553R1_DICDI A9UY57_MONBE E9AF72_LEIMA Q1K4Z6_NEUCR A0A0D1C041_USTMA F4PCC2_BATDJ
OG_3832	Q4Q8K2_LEIMA A9UW62_MONBE A0A2K1L349_PHYPA A0A2K3D1P6_CHLRE Q8GWI1_ARATH
OG_3833	A7T5E2_NEMVE H3HC08_PHYRM A0A1B0GTG1_HUMAN YH010_HUMAN A0A2K3DPG6_CHLRE
OG_3834	A0A2K3CSR5_CHLRE A0A2K3DVS0_CHLRE H3GIU9_PHYRM H3GYP3_PHYRM A0A2K3DVT3_CHLRE A0A2K3DVT7_CHLRE
OG_3835	A0A1P8B7A0_ARATH A8HXY9_CHLRE A8JHJ5_CHLRE
OG_3836	B8C946_THAPS A8I2T2_CHLRE B8BYX5_THAPS B8BW10_THAPS
OG_3837	A0E1U0_PARTE A0BJD5_PARTE A8IJV3_CHLRE A0DZD2_PARTE
OG_3838	B8BUN2_THAPS A0A2K3E1J3_CHLRE A0A2K1L897_PHYPA Y5010_ARATH A8J306_CHLRE
OG_3839	B2YFW5_CHLRE A9V3E6_MONBE RNJ_ARATH A0A2K1IUS1_PHYPA
OG_3840	ATPE_CHLRE ATPE_ARATH ATPE_THAPS Q6YXR2_PHYPA
OG_3841	A0A2K3DHR9_CHLRE A0A2K1IR89_PHYPA NEIL3_HUMAN A9V8S3_MONBE A0A2K3CMX1_CHLRE
OG_3842	A8JEK6_CHLRE A0A2K1J8B9_PHYPA FK172_ARATH FK173_ARATH
OG_3843	A0A2K1JWC0_PHYPA DGAT3_ARATH A0A2K1JI73_PHYPA A8IMA8_CHLRE F4J6C9_ARATH A0A2K1J4S0_PHYPA
OG_3844	B5YPA5_THAPS A0A2K1JXE2_PHYPA CBBY_ARATH A8IX81_CHLRE
OG_3845	A7SKX8_NEMVE A7T4V7_NEMVE FXL18_HUMAN A0A2K1JXQ4_PHYPA H3GYU7_PHYRM A7T1C4_NEMVE A0A2K1L9A6_PHYPA
OG_3846	A7SB40_NEMVE A7TAD3_NEMVE A0A2K1KBN8_PHYPA
OG_3847	A0A2K1J8A6_PHYPA A0A2K1KJQ5_PHYPA A0A2K1JDN3_PHYPA A0A2K3D0Q3_CHLRE A0A2K3D5P6_CHLRE
OG_3848	A0A2K3E6E4_CHLRE A0A2K3DUN3_CHLRE A0A2K3DL34_CHLRE A0A2K1KNI0_PHYPA
OG_3849	A9RIZ9_PHYPA A0A2K1IZ78_PHYPA RBL9_ARATH
OG_3850	A9S2A4_PHYPA A0A2K3D533_CHLRE A9TL17_PHYPA PHR2_ARATH
OG_3851	A7S2A5_NEMVE A8DVW1_NEMVE RBBP9_HUMAN B8C4I3_THAPS A0A2K3CV26_CHLRE
OG_3852	NEUL1_HUMAN NEUL2_HUMAN NEU1B_HUMAN A7SWU1_NEMVE
OG_3853	Q6WGJ9_NEMVE SCRT1_HUMAN SCRT2_HUMAN SNAI1_HUMAN
OG_3854	CLCA_HUMAN CLCB_HUMAN A7SZR4_NEMVE
OG_3855	FREM3_HUMAN A9V5Y0_MONBE FREM2_HUMAN A7S788_NEMVE A7T658_NEMVE A7S789_NEMVE
OG_3856	F4NUJ9_BATDJ A7S9T2_NEMVE OD3L1_HUMAN OD3L2_HUMAN A9VDJ8_MONBE
OG_3857	C170B_HUMAN C170L_HUMAN CE170_HUMAN Q54PF7_DICDI A7RSJ9_NEMVE
OG_3858	B3GNL_HUMAN B8BT30_THAPS A9UUD8_MONBE Q54XP5_DICDI
OG_3859	A7SGE3_NEMVE A7SW90_NEMVE KRBA2_HUMAN B8LCX7_THAPS B8LEZ3_THAPS
OG_3860	A0A2K3CXD4_CHLRE A0A2K3CXD6_CHLRE A9TAW9_PHYPA Q4Q7U0_LEIMA F4NVV5_BATDJ SETD3_HUMAN A9UXB2_MONBE Q54TU0_DICDI A7S586_NEMVE Q55D68_DICDI
OG_3861	H6ST1_HUMAN H6ST3_HUMAN A7SIL9_NEMVE H6ST2_HUMAN
OG_3862	A2FM14_TRIVA H3GFJ7_PHYRM A0D108_PARTE A0DCP0_PARTE Q4Q9P7_LEIMA A7SGW9_NEMVE A0A2K1L8V9_PHYPA TONSL_HUMAN A7RN65_NEMVE TTC29_HUMAN A0A2K3DHL3_CHLRE
OG_3863	RPH3L_HUMAN A7S353_NEMVE A7S354_NEMVE
OG_3864	Q55DH9_DICDI A7S611_NEMVE NINL_HUMAN A7S612_NEMVE NIN_HUMAN A7S613_NEMVE A7TAQ9_NEMVE RASEF_HUMAN
OG_3865	A0A2K1IMP1_PHYPA A7SM79_NEMVE Y4059_DICDI F4P1H2_BATDJ SMYD4_HUMAN A7SWX2_NEMVE Q4Q8M0_LEIMA A0A1P8APV0_ARATH
OG_3866	A0A1P8BE87_ARATH Q55BF7_DICDI A0A2K1J513_PHYPA
OG_3867	F4J3I0_ARATH A0A2K1J7V5_PHYPA A0A2K1KJY4_PHYPA
OG_3868	D3K371_CHLRE TR164_ARATH B8BZD5_THAPS A0A2K1ILR2_PHYPA
OG_3869	A0A2K1JXK8_PHYPA MENE_ARATH A0A2K3E6U7_CHLRE B8BYS3_THAPS
OG_3870	CML14_ARATH Q3SDW1_PARTE A8J2Q0_CHLRE CML13_ARATH CALL4_HUMAN CALML_DICDI
OG_3871	PP358_ARATH A0A2K1K652_PHYPA A0A2K1KMU0_PHYPA
OG_3872	BAG5_HUMAN A7RG52_NEMVE A7SPA1_NEMVE BAG4_HUMAN A7T066_NEMVE A7T064_NEMVE
OG_3873	GFI1B_HUMAN A7RWE6_NEMVE GFI1_HUMAN
OG_3874	STKL1_HUMAN A9UQ54_MONBE A7RZ36_NEMVE Q9NE58_LEIMA
OG_3875	CML11_ARATH CML8_ARATH A7RJ54_NEMVE A7RJ55_NEMVE TNNC1_HUMAN A7RZF9_NEMVE A0CHB0_PARTE A7RIA0_NEMVE TNNC2_HUMAN A7SRU7_NEMVE
OG_3876	DPOE4_HUMAN B8BQ35_THAPS A7S160_NEMVE A0A2K1JN07_PHYPA Q9FHS0_ARATH
OG_3877	SDCB1_HUMAN A9UPR7_MONBE SDCB2_HUMAN A7S2D9_NEMVE
OG_3878	F4PEE8_BATDJ A8I8B1_CHLRE A9UQB1_MONBE A0A2K3E0R4_CHLRE Q9M8N0_ARATH F4NVM4_BATDJ A7SDG7_NEMVE
OG_3879	MTMRA_HUMAN A7SFD9_NEMVE MTMRC_HUMAN MTMRB_HUMAN
OG_3880	A7SHZ0_NEMVE FNIP2_HUMAN FNIP1_HUMAN Q54HT9_DICDI
OG_3881	A7SKN8_NEMVE A7T428_NEMVE SOCS5_HUMAN SOCS4_HUMAN
OG_3882	INT10_DICDI A7SZL1_NEMVE INT10_HUMAN A7SYF8_NEMVE
OG_3883	A7SYM4_NEMVE C0H4F3_PLAF7 AP4A_HUMAN
OG_3884	H3GWA1_PHYRM B8C031_THAPS A0BXL7_PARTE
OG_3885	H3GYT0_PHYRM H3HCI2_PHYRM CML29_ARATH CML28_ARATH
OG_3886	Q54WV8_DICDI Q54WV9_DICDI Q54R46_DICDI Q55G51_DICDI A7RW22_NEMVE Q54KT6_DICDI
OG_3887	A9V084_MONBE B8BRD2_THAPS B8BQW4_THAPS Q86IX8_DICDI
OG_3888	A8BSJ1_GIAIC B8BSN6_THAPS B8BZJ3_THAPS B8CE49_THAPS B8BZA2_THAPS A0A2K3E4Y1_CHLRE
OG_3889	H3GV72_PHYRM A0DWT5_PARTE Q4Q073_LEIMA B8C446_THAPS
OG_3890	Q94F50_ARATH B8CGF3_THAPS A9S8P0_PHYPA A0A2K3DTZ8_CHLRE
OG_3891	CAP2_DICDI B8LC78_THAPS CAP1_DICDI A9UUJ6_MONBE
OG_3892	MPRI_HUMAN A9UXD8_MONBE A7RPB2_NEMVE A9URQ9_MONBE
OG_3893	A7TAD9_NEMVE A0A2K3DL50_CHLRE A9UXU8_MONBE A7SVC1_NEMVE A9V021_MONBE
OG_3894	A9UY79_MONBE A7S3W8_NEMVE A9UYV9_MONBE SIAE_HUMAN
OG_3895	A9UYT8_MONBE DNLI3_HUMAN DNLI3_DICDI A7SE93_NEMVE
OG_3896	A0A0D1DYA9_USTMA F4P9S9_BATDJ A8BU11_GIAIC Q1K754_NEUCR A0A2K1IQY1_PHYPA A9USH5_MONBE
OG_3897	A0A0D1E878_USTMA F4P272_BATDJ A0A0D1CYS8_USTMA Q1K7Z0_NEUCR
OG_3898	Q7S592_NEUCR A0A0D1CKM2_USTMA F4P848_BATDJ Y0777_DICDI
OG_3899	Q8II23_PLAF7 A2FLU6_TRIVA Q8IKB2_PLAF7 Q8I2V9_PLAF7 A2G2P8_TRIVA
OG_3900	Q8IL17_PLAF7 A0A0D1C3A9_USTMA Q4QAL0_LEIMA Q54M41_DICDI V5IP92_NEUCR
OG_3901	PACC_USTMA A9UX78_MONBE F4NZZ1_BATDJ F4NTN5_BATDJ
OG_3902	F4PFA7_BATDJ A7TA52_NEMVE A7TB45_NEMVE F4PFA4_BATDJ
OG_3903	A0EDN7_PARTE Q8I5S1_PLAF7 A7RWH7_NEMVE A7T4F6_NEMVE A7RH20_NEMVE A0DPE2_PARTE A0EG20_PARTE A0CJ52_PARTE H3GUR5_PHYRM LZTR1_HUMAN F4P5U9_BATDJ Q8IIA6_PLAF7 A0C9G0_PARTE KLDC2_HUMAN KLDC1_HUMAN
OG_3904	A0DSA8_PARTE A0DZP3_PARTE A0BTS1_PARTE A0DES2_PARTE A0EIS4_PARTE A0DNA4_PARTE A0E4H4_PARTE A0CUC0_PARTE A0A2K3CSP6_CHLRE A0A2K3DVB5_CHLRE O77387_PLAF7 A0D1G1_PARTE
OG_3905	Q4Q2U5_LEIMA Q4Q2U6_LEIMA SPNA_DICDI B8C024_THAPS H3GBW3_PHYRM H3GFC8_PHYRM H3H6L7_PHYRM A0A2K3DU16_CHLRE
OG_3906	A2ESE1_TRIVA Q8IJW9_PLAF7 A0EGS5_PARTE PJA1_HUMAN Q7S8M0_NEUCR H3GQT5_PHYRM A0D0N1_PARTE H3GUL2_PHYRM A0DHK4_PARTE B8C2N3_THAPS H3GCA1_PHYRM A2E2Z0_TRIVA F4NXC4_BATDJ A0D557_PARTE V5IN48_NEUCR PJA2_HUMAN A0DCD0_PARTE Q7S5V7_NEUCR A0D344_PARTE
OG_3907	A0D6V6_PARTE TBC30_HUMAN A0DK02_PARTE
OG_3908	A0A0D1E9K4_USTMA Q7RZ65_NEUCR H3HD35_PHYRM F4NRJ8_BATDJ B5YMJ9_THAPS
OG_3909	NUP43_ARATH A0A2K3E172_CHLRE A9UST1_MONBE A2FJZ3_TRIVA F4P9Q0_BATDJ A7SRW2_NEMVE NUP43_DICDI A0A2K1KHJ5_PHYPA H3HAU0_PHYRM NUP43_HUMAN
OG_3910	A7TD46_NEMVE A9USZ9_MONBE A7SKV8_NEMVE WDFY2_HUMAN WDFY1_HUMAN H3GM41_PHYRM A0CCV4_PARTE
OG_3911	XB35_ARATH B8BY73_THAPS XB34_ARATH H3GFE3_PHYRM A9SAM3_PHYPA Q6BFS3_PARTE A7T1E6_NEMVE A0A2K1IIY9_PHYPA A0A2K3CUM4_CHLRE A0A2K1IG83_PHYPA A8BH29_GIAIC A9V2M0_MONBE A8BM18_GIAIC B8C5M2_THAPS A0A2K1JKS4_PHYPA
OG_3912	A0C7L7_PARTE A0BGX4_PARTE HCFC1_HUMAN H3HCJ1_PHYRM Q7Z103_PARTE Q8T314_PARTE A7T3C4_NEMVE A7T8W0_NEMVE A7RFT3_NEMVE A7RFT4_NEMVE A0BE42_PARTE HCFC2_HUMAN
OG_3913	TRXX_ARATH A0A2K1IFK9_PHYPA A0A2K1K6J3_PHYPA Q84XR9_CHLRE
OG_3914	A8DVB2_NEMVE A7RXH2_NEMVE A0E0T9_PARTE A9UPE4_MONBE A0DKA8_PARTE Q55CK8_DICDI A9UUS4_MONBE A7RWS5_NEMVE B8BXZ7_THAPS A9V2W4_MONBE F4PF77_BATDJ Q54D03_DICDI F4PFI5_BATDJ DHB8_HUMAN F4PFI8_BATDJ A8JDL8_CHLRE
OG_3915	KCD20_HUMAN A9UPC4_MONBE A7S9A9_NEMVE BTBDA_HUMAN
OG_3916	A0C1N2_PARTE A0A0D1DX42_USTMA A0CBH0_PARTE
OG_3917	A0C5Q7_PARTE A0DI42_PARTE A9UPB1_MONBE
OG_3918	Q9ZQF5_ARATH A8BTI2_GIAIC A0A2K1K9S5_PHYPA A0DVH0_PARTE H3GHB5_PHYRM A0A2K1JJ99_PHYPA A0A2K1JWC9_PHYPA H3GN48_PHYRM A0E0K8_PARTE H3GBY2_PHYRM
OG_3919	A2EAD0_TRIVA A7SKN2_NEMVE A2EI39_TRIVA A2EI40_TRIVA A2E0Z5_TRIVA A2G4U4_TRIVA A2DLG9_TRIVA
OG_3920	A8B5Z9_GIAIC A2DZB7_TRIVA A2ET58_TRIVA
OG_3921	A8BBY6_GIAIC A2EEF0_TRIVA A8I471_CHLRE A2FF10_TRIVA A2EN47_TRIVA
OG_3922	A0A2K3CUT1_CHLRE Y2010_ARATH A0A2K1K7D5_PHYPA
OG_3923	Q8RWI2_ARATH A0A2K3D326_CHLRE A9TS86_PHYPA
OG_3924	SKI31_ARATH Q54B96_DICDI A0A2K3E642_CHLRE A0A2K1K3L8_PHYPA
OG_3925	A0A2K1IK30_PHYPA A0A286T3Q4_CHLRE Q9LXW8_ARATH A9TJM1_PHYPA MOC1_ARATH
OG_3926	PP361_ARATH A0A2K1IM27_PHYPA A0A2K1IM22_PHYPA A0A2K1IRR5_PHYPA
OG_3927	F4JM15_ARATH F4K7C7_ARATH A0A2K1J8S8_PHYPA A0A2K3E7Q3_CHLRE
OG_3928	ERF84_ARATH A0A2K1KKP0_PHYPA A0A2K1IDR5_PHYPA
OG_3929	PP177_ARATH PP204_ARATH A0A2K1L014_PHYPA A0A2K1LBB8_PHYPA
OG_3930	A9UNT8_MONBE RAY1_ARATH A0A2K1L9U9_PHYPA
OG_3931	A9TI28_PHYPA A7RJ30_NEMVE NANP_HUMAN
OG_3932	H3HBR7_PHYRM WDR91_HUMAN A0A2K3E4T7_CHLRE
OG_3933	A7RFR0_NEMVE TICN1_HUMAN TICN2_HUMAN TICN3_HUMAN
OG_3934	CBSX5_ARATH F4JXB6_ARATH A9SQJ0_PHYPA A0A2K1K465_PHYPA
OG_3935	A0A0D1DRD6_USTMA F4P9J2_BATDJ COX5_NEUCR A7RRF4_NEMVE
OG_3936	A9UQ30_MONBE A7S1W3_NEMVE A9UVK7_MONBE
OG_3937	A7SFY3_NEMVE A7S096_NEMVE A7T6C4_NEMVE SART3_HUMAN
OG_3938	Y9609_DICDI A0D0T9_PARTE Y8812_DICDI A0DCH7_PARTE Y7957_DICDI Y6874_DICDI
OG_3939	B8BZU4_THAPS A7S1C8_NEMVE PECR_HUMAN H3G759_PHYRM
OG_3940	A0BT72_PARTE A0BZ97_PARTE A9UU69_MONBE
OG_3941	A0A0M5MUP5_CHLRE Q1K5L5_NEUCR A0A2K1J1K8_PHYPA A0A1I9LPE3_ARATH
OG_3942	A0A0D1DSL7_USTMA Q7RW06_NEUCR
OG_3943	Q55C63_DICDI A7TAS9_NEMVE A7SW82_NEMVE Q4Q8V9_LEIMA A0A0D1DTQ4_USTMA Q1K6D4_NEUCR F4PAN7_BATDJ
OG_3944	F4NXU9_BATDJ A0A2K3CXH1_CHLRE A0A2K3CS23_CHLRE
OG_3945	Q54GP6_DICDI F4P2W6_BATDJ A0A0D1CKV4_USTMA A0A2K3DIW5_CHLRE
OG_3946	A8BKS4_GIAIC Q54PB3_DICDI WDR37_HUMAN A9V7D2_MONBE A7RHT4_NEMVE
OG_3947	B8BUJ9_THAPS B8CG52_THAPS A0E9M6_PARTE H3GXA4_PHYRM H3GXA5_PHYRM H3GXA8_PHYRM H3GXA6_PHYRM H3GXB1_PHYRM H3GXB2_PHYRM B8LCG6_THAPS
OG_3948	A0CLY5_PARTE A0D3M9_PARTE WDR41_HUMAN A7S209_NEMVE
OG_3949	A0D5U7_PARTE Q7RWZ2_NEUCR B8C3A3_THAPS F4NUE0_BATDJ Q4QIG3_LEIMA A0CHS7_PARTE Q7SBZ4_NEUCR A0A0D1DZH1_USTMA
OG_3950	A0EDS2_PARTE A2D816_TRIVA A2D820_TRIVA A0DSZ9_PARTE A0D7A4_PARTE A7T5M7_NEMVE A0CQG7_PARTE
OG_3951	TANC2_HUMAN A0EE59_PARTE TANC1_HUMAN
OG_3952	A2G6S4_TRIVA A7T9E5_NEMVE A7RSB8_NEMVE FEM1B_HUMAN A2D8J7_TRIVA
OG_3953	Q7S8Q6_NEUCR A2DHF2_TRIVA A2EKZ8_TRIVA A2EZD6_TRIVA A2EHL5_TRIVA
OG_3954	A2G8Y5_TRIVA A0BZP1_PARTE A0DA24_PARTE
OG_3955	A8J3L3_CHLRE A0A2K3CVF0_CHLRE B8C461_THAPS
OG_3956	B8CEG7_THAPS A0A2K1JMR9_PHYPA A0A2K3CY77_CHLRE CDSP_ARATH B8BW85_THAPS
OG_3957	A2EM45_TRIVA A0A2K3D7N2_CHLRE A0A2K3D412_CHLRE A0A2K3E5F0_CHLRE A0A2K3CWU2_CHLRE
OG_3958	Q7S5L0_NEUCR A8BA65_GIAIC A0A2K3E5Y7_CHLRE A0A2K3E2M8_CHLRE E9AF26_LEIMA A8BIX1_GIAIC Q55CU4_DICDI
OG_3959	Q4Q2J3_LEIMA A0A2K3CSS1_CHLRE F4PAI9_BATDJ A0A2K1IVA3_PHYPA F4HU79_ARATH
OG_3960	A0A2K1KDY0_PHYPA PIA1_ARATH PIA2_ARATH
OG_3961	A0A2K1KJR4_PHYPA MENG_ARATH A8I8C3_CHLRE
OG_3962	A0A2K3CSW3_CHLRE A0A2K3D8C4_CHLRE H3HC57_PHYRM SIS3_ARATH A0A2K1KKR0_PHYPA
OG_3963	B8BVK7_THAPS B8BSY0_THAPS H3GBJ9_PHYRM A8IAT1_CHLRE A9TAL9_PHYPA
OG_3964	NHRF4_HUMAN NHRF1_HUMAN A7S1S4_NEMVE NHRF2_HUMAN
OG_3965	FRS2_HUMAN DOK4_HUMAN FRS3_HUMAN DOK5_HUMAN A7RZ35_NEMVE A7SBN9_NEMVE DOK6_HUMAN
OG_3966	A7RFR2_NEMVE NID1_HUMAN HG2A_HUMAN NID2_HUMAN
OG_3967	SCAP_HUMAN A7RI14_NEMVE Q7S7Y9_NEUCR A0A0D1C6G9_USTMA
OG_3968	Q54D26_DICDI TTC41_HUMAN A9V2I3_MONBE A7RT98_NEMVE
OG_3969	A7SA60_NEMVE A9UUN4_MONBE A7RM00_NEMVE A7S9K7_NEMVE
OG_3970	A0A0D1DTT5_USTMA A7T8Y7_NEMVE A7RQW2_NEMVE MLX_HUMAN
OG_3971	FKB13_ARATH A0A2K1L6P4_PHYPA PNSL4_ARATH
OG_3972	LTOR3_DICDI A7RQ93_NEMVE H3GIG4_PHYRM LTOR3_HUMAN
OG_3973	A7RWP7_NEMVE K7ERW7_HUMAN A7T2W0_NEMVE E9PPC7_HUMAN J3QR23_HUMAN J3QQT5_HUMAN KS6R_HUMAN
OG_3974	A2EQQ2_TRIVA A7SEU3_NEMVE A7SC10_NEMVE A7SC11_NEMVE
OG_3975	PKCB1_HUMAN A9UVP2_MONBE A7SQY8_NEMVE ZMY11_HUMAN
OG_3976	PHAX_HUMAN Q8IJI4_PLAF7 Q9LTP9_ARATH H3HDR5_PHYRM A9TJL2_PHYPA A7ST76_NEMVE
OG_3977	Q54Q41_DICDI A9UZ41_MONBE Q54GU8_DICDI Q54XQ9_DICDI Q54GL6_DICDI
OG_3978	F4NWR5_BATDJ H3H117_PHYRM Q54H87_DICDI A9TYL3_PHYPA A0A0D1E6H8_USTMA Q7SCF2_NEUCR
OG_3979	A7SHQ6_NEMVE Q54WE9_DICDI Q8IIT2_PLAF7 Q54KH9_DICDI Q86I71_DICDI
OG_3980	INCE_HUMAN B8LC10_THAPS A9UPV2_MONBE
OG_3981	A7RUR7_NEMVE H3HB49_PHYRM
OG_3982	A0BE27_PARTE Q4Q7P8_LEIMA A0CMD1_PARTE A0D386_PARTE
OG_3983	B8BR71_THAPS B8BQX5_THAPS A0EDF6_PARTE A0CSW5_PARTE Q8IBB4_PLAF7 H3GH36_PHYRM
OG_3984	Q8I383_PLAF7 A0CK22_PARTE A0CN69_PARTE A0CN70_PARTE Q8IJV8_PLAF7
OG_3985	A0A0D1E018_USTMA Q7SBQ7_NEUCR A7RQP2_NEMVE A7T587_NEMVE A7TB10_NEMVE
OG_3986	F4NTV3_BATDJ Q7SH16_NEUCR A0A0D1CYD0_USTMA
OG_3987	A0CW87_PARTE B5YNQ3_THAPS A0DQQ8_PARTE F4NVC3_BATDJ A0EII0_PARTE A2DMZ0_TRIVA
OG_3988	Q7SC01_NEUCR A2FU41_TRIVA A2FCD3_TRIVA A2DZ03_TRIVA A2D8L3_TRIVA A2ERC9_TRIVA H3GMX0_PHYRM A2DA87_TRIVA A9UYZ0_MONBE A0A2K3E7W8_CHLRE A0A0D1CVA5_USTMA A2DZV1_TRIVA A2FQ94_TRIVA A0A0D1E5M4_USTMA
OG_3989	A0BM59_PARTE A0BKW9_PARTE A9URZ1_MONBE ALS2_HUMAN A7RY90_NEMVE Q54J80_DICDI SETD7_HUMAN B8BSW4_THAPS
OG_3990	A0A2K1IE35_PHYPA A0A2K1J9B0_PHYPA A0A2K3DSY6_CHLRE FBK21_ARATH A0A0D1DQQ5_USTMA
OG_3991	A7RZY6_NEMVE EEA1_HUMAN A0A0D1E015_USTMA A7RGK8_NEMVE A8BDZ8_GIAIC A7RVB5_NEMVE A9URU2_MONBE ANCHR_HUMAN
OG_3992	A2F3C8_TRIVA Q4Q8N4_LEIMA C0H5H9_PLAF7 A2F7M8_TRIVA
OG_3993	A0A2K3DIL5_CHLRE A0A2K3CQ62_CHLRE A0A2K3DEL0_CHLRE E9AF64_LEIMA A0A2K3D481_CHLRE
OG_3994	A0A2K1JGQ2_PHYPA A0A2K1JS80_PHYPA A0A2K3DZ63_CHLRE
OG_3995	Q8GWS7_ARATH Q8L641_ARATH A0A2K1KFX1_PHYPA A9STC3_PHYPA Q9LW59_ARATH
OG_3996	A7RQD0_NEMVE A7RQC9_NEMVE GP179_HUMAN GP158_HUMAN
OG_3997	A0DK60_PARTE A0E0P2_PARTE POC16_CHLRE A0CDB7_PARTE WDR90_HUMAN
OG_3998	SMOC2_HUMAN SPRC_HUMAN FSTL3_HUMAN SMOC1_HUMAN SPRL1_HUMAN A7T1D7_NEMVE FST_HUMAN
OG_3999	A7SWJ5_NEMVE THOC6_HUMAN THOC6_ARATH A0A2K3DXR5_CHLRE H3GDV9_PHYRM
OG_4000	A7T774_NEMVE ANKH1_HUMAN H7C0V5_HUMAN A7SZR0_NEMVE ANR17_HUMAN A7S3S7_NEMVE A7S3S8_NEMVE
OG_4001	Q8VZP7_ARATH B8CBJ1_THAPS F4IUJ2_ARATH A0A2K1J3B1_PHYPA A0A2K1KBX6_PHYPA A0A2K1JU00_PHYPA
OG_4002	Q54TV0_DICDI A7SB92_NEMVE Q4Q466_LEIMA Q4Q467_LEIMA Q4QC73_LEIMA A0A2K3E2Y2_CHLRE
OG_4003	F4NRC4_BATDJ H3GCI9_PHYRM F4NZG0_BATDJ B8C1J5_THAPS F4P6A5_BATDJ
OG_4004	F4PBU1_BATDJ A9V090_MONBE
OG_4005	SHO1_USTMA F4PCY9_BATDJ SHO1_NEUCR
OG_4006	A7RL41_NEMVE WFKN1_HUMAN A7SDB9_NEMVE WFKN2_HUMAN
OG_4007	A7SDX1_NEMVE A9UVL7_MONBE A7S0F0_NEMVE DCXR_HUMAN
OG_4008	PONL1_HUMAN A0A2K3E2R0_CHLRE PODN_HUMAN B8CG94_THAPS
OG_4009	A0EHR0_PARTE A7S5G8_NEMVE A0BP31_PARTE
OG_4010	A2DI05_TRIVA TM2D1_HUMAN A7RXA9_NEMVE A9UTT3_MONBE
OG_4011	ANKE1_HUMAN A2PZC0_CHLRE A9V522_MONBE A8JDU6_CHLRE
OG_4012	TRXO1_ARATH TRXO2_ARATH A7RT75_NEMVE
OG_4013	A7SGQ3_NEMVE A7SIR6_NEMVE RHBT1_HUMAN RHBT2_HUMAN
OG_4014	KAZRN_HUMAN A7T341_NEMVE A7S1P9_NEMVE
OG_4015	A0A0D1E549_USTMA Q7S4L9_NEUCR
OG_4016	Q1K5C2_NEUCR A0A0D1E687_USTMA
OG_4017	A7S531_NEMVE GPTC3_HUMAN A7T825_NEMVE A9VAX3_MONBE
OG_4018	A7RPD2_NEMVE A2E202_TRIVA H3GPM8_PHYRM
OG_4019	A0EBF7_PARTE A7RNG4_NEMVE A7RNG7_NEMVE A7T6H9_NEMVE C2CD3_HUMAN A7RNG2_NEMVE A9V412_MONBE
OG_4020	Q869Q9_DICDI Q8IDH5_PLAF7 H3G8D9_PHYRM
OG_4021	A8JBX4_CHLRE Q7S921_NEUCR A0A0D1CW98_USTMA
OG_4022	CF157_HUMAN F4P9J6_BATDJ H3H3T2_PHYRM A0A2K3DG57_CHLRE
OG_4023	LIPB1_HUMAN LIPB2_HUMAN A7RFP8_NEMVE
OG_4024	A7S1V2_NEMVE A7T9Z2_NEMVE FBXW7_HUMAN A7SG64_NEMVE
OG_4025	A2D9I3_TRIVA A0C7S5_PARTE A0CL08_PARTE A0CL09_PARTE
OG_4026	A2D8F4_TRIVA A2F2I9_TRIVA A9VDA0_MONBE A2DLK9_TRIVA A2DSQ9_TRIVA A2DAJ3_TRIVA
OG_4027	A2EIL1_TRIVA A0A2K3E381_CHLRE H3GNQ8_PHYRM A7SFL9_NEMVE B8C1U3_THAPS A2E0L5_TRIVA A2DSM4_TRIVA H3GBP0_PHYRM
OG_4028	A2F2G3_TRIVA A0BYT7_PARTE A0E6Y4_PARTE
OG_4029	A9TEC1_PHYPA A0A2K3E0K6_CHLRE A0A2K1JCS2_PHYPA Q93ZN3_ARATH
OG_4030	Q9SJH9_ARATH M17L2_HUMAN B8BXI6_THAPS A0A2K1IV30_PHYPA A8IS66_CHLRE
OG_4031	K0J1Z0_PHYPA K0J6J7_PHYPA KN14A_ARATH KN14B_ARATH
OG_4032	PPIP1_HUMAN PPIP2_HUMAN A7SNC2_NEMVE
OG_4033	Q55FU1_DICDI A7S4E6_NEMVE PDIA5_HUMAN
OG_4034	A8DVI2_NEMVE WSB2_HUMAN WSB1_HUMAN
OG_4035	A7SHG3_NEMVE A7SCK1_NEMVE CP131_HUMAN A0CIV6_PARTE A0A2K3DEG5_CHLRE A2E507_TRIVA A0A2K1J7Z0_PHYPA
OG_4036	RNF11_HUMAN A7S6T4_NEMVE
OG_4037	A2FKN5_TRIVA F4K0Y5_ARATH F4IKX0_ARATH A0A2K1K351_PHYPA
OG_4038	A7SC85_NEMVE A7SC86_NEMVE A7SVY4_NEMVE APRV1_HUMAN
OG_4039	DZAN1_HUMAN A2DX65_TRIVA A9V4B7_MONBE A7SN93_NEMVE A7SN94_NEMVE
OG_4040	FKBP7_HUMAN A7SPD7_NEMVE FKB14_HUMAN A7T986_NEMVE
OG_4041	A7ST22_NEMVE Q4QHM3_LEIMA Q54QQ9_DICDI LRC73_HUMAN A7SQ34_NEMVE
OG_4042	A2GFA7_TRIVA A2FX41_TRIVA A7T238_NEMVE Q554G9_DICDI A2F8J0_TRIVA A2EG29_TRIVA
OG_4043	Q4Q774_LEIMA Q4Q775_LEIMA H3GWN9_PHYRM
OG_4044	Q54RN3_DICDI A7SR05_NEMVE A0EI99_PARTE
